strategy,price_hydro [$/kWh],price_solar [$/kWh],price_wind [$/kWh],price_thermal [$/kWh],price_cogen [$/kWh],co2_hydro [kg/kWh],co2_solar [kg/kWh],co2_wind [kg/kWh],co2_thermal [kg/kWh],co2_cogen [kg/kWh],wind_capacity [kW],solar_capacity [kW],cost_conventional [$],co2_conventional [kg],co2_regression [kg]
cost_conventional,69.3,68.41,81.873,132.0,67.0,22.799999999999997,41,12.100000000000001,495.0,227.85000000000002,2503904.98674169,5243997.437509,10784464800976.154,0,0
co2_conventional,59.4,68.41,86.4215,120.0,60.300000000000004,24,45.1,12.100000000000001,550.0,238.70000000000002,6767630.96171851,1283380.49287967,0.0,4588569900901.091,0
co2_conventional,69.3,68.41,81.873,132.0,67.0,22.799999999999997,41,12.100000000000001,495.0,227.85000000000002,6749892.84768785,1300716.66680041,0.0,4305986320937.4644,0
cost_conventional,66.0,75.251,90.97,126.0,70.35000000000001,22.799999999999997,36.9,9.9,605.0,227.85000000000002,1687104.91585251,2025853.3082669,10633186887880.47,0,0
cost_conventional,66.0,64.98949999999999,81.873,126.0,60.300000000000004,22.799999999999997,38.949999999999996,11.55,577.5,217.0,2101414.82595492,5522087.71024366,10328905721661.605,0,0
co2_conventional,66.0,75.251,90.97,126.0,70.35000000000001,22.799999999999997,36.9,9.9,605.0,227.85000000000002,6622020.91726897,1425691.05931415,0.0,4460534240670.201,0
co2_conventional,66.0,64.98949999999999,81.873,126.0,60.300000000000004,22.799999999999997,38.949999999999996,11.55,577.5,217.0,6636087.65570548,1411943.06876616,0.0,4479290733774.254,0
cost_conventional,62.699999999999996,71.8305,95.5185,108.0,60.300000000000004,25.200000000000003,41,9.9,522.5,195.3,32709.3643550685,3054830.42210103,10042915193066.508,0,0
cost_conventional,59.4,75.251,95.5185,108.0,70.35000000000001,21.6,38.949999999999996,12.100000000000001,577.5,238.70000000000002,32709.3643550685,2548903.17361972,9705691518134.357,0,0
co2_conventional,62.699999999999996,71.8305,95.5185,108.0,60.300000000000004,25.200000000000003,41,9.9,522.5,195.3,6829924.51679174,1222498.49025958,0.0,4462305663174.203,0
co2_conventional,59.4,75.251,95.5185,108.0,70.35000000000001,21.6,38.949999999999996,12.100000000000001,577.5,238.70000000000002,6603643.11737456,1443652.42401725,0.0,4410837061214.458,0
cost_conventional,72.60000000000001,61.568999999999996,100.06700000000001,126.0,70.35000000000001,21.6,41.0,11.55,605.0,195.3,32709.3643550706,6878199.15089974,11068698569336.398,0,0
cost_conventional,59.4,75.251,90.97,132.0,63.65,25.200000000000003,45.1,12.100000000000001,605.0,206.14999999999998,1695462.07054908,1718431.33224742,9885434429259.547,0,0
co2_conventional,72.60000000000001,61.568999999999996,100.06700000000001,126.0,70.35000000000001,21.6,41.0,11.55,605.0,195.3,6630147.3858972,1417748.73392055,0.0,4448996219468.422,0
co2_conventional,59.4,75.251,90.97,132.0,63.65,25.200000000000003,45.1,12.100000000000001,605.0,206.14999999999998,6714127.95457637,1335671.13863237,0.0,4825937727897.661,0
cost_conventional,66.0,61.568999999999996,81.873,108.0,67.0,24.0,36.9,9.9,577.5,238.70000000000002,1276155.3871875,6092279.592587,10139530769060.15,0,0
cost_conventional,59.4,75.251,86.4215,108.0,73.7,25.200000000000003,41.0,9.9,522.5,238.70000000000002,1368728.07494476,1596116.17169393,9655599516360.332,0,0
co2_conventional,59.4,75.251,86.4215,108.0,73.7,25.200000000000003,41.0,9.9,522.5,238.70000000000002,6824689.65472805,1227614.731988,0.0,4482866790359.219,0
co2_conventional,66.0,61.568999999999996,81.873,108.0,67.0,24.0,36.9,9.9,577.5,238.70000000000002,6665142.26939988,1383546.82352075,0.0,4499081232794.699,0
cost_conventional,62.699999999999996,61.568999999999996,81.873,114.0,73.7,25.200000000000003,41.0,10.45,495.0,217.0,1537440.00559528,5911751.67445763,9852283858763.176,0,0
cost_conventional,59.4,61.568999999999996,86.4215,126.0,67.0,25.200000000000003,41,12.100000000000001,550.0,217.0,1503660.35789816,4281737.63386138,9638041719399.172,0,0
co2_conventional,62.699999999999996,61.568999999999996,81.873,114.0,73.7,25.200000000000003,41.0,10.45,495.0,217.0,6851942.73222652,1200979.20069239,0.0,4426673524057.163,0
co2_conventional,59.4,61.568999999999996,86.4215,126.0,67.0,25.200000000000003,41,12.100000000000001,550.0,217.0,6710111.33371136,1339596.74412624,0.0,4659206735964.114,0
cost_conventional,62.699999999999996,71.8305,95.5185,120.0,70.35000000000001,21.6,45.1,10.45,577.5,195.3,912445.839812671,2534828.09621604,10203734294163.201,0,0
cost_conventional,66.0,71.8305,90.97,120.0,70.35000000000001,24.0,36.9,12.100000000000001,605.0,206.14999999999998,1392496.19202087,2537153.48894639,10553143903847.771,0,0
co2_conventional,62.699999999999996,71.8305,95.5185,120.0,70.35000000000001,21.6,45.1,10.45,577.5,195.3,6749897.70076995,1300711.92368762,0.0,4345868329265.562,0
co2_conventional,66.0,71.8305,90.97,120.0,70.35000000000001,24.0,36.9,12.100000000000001,605.0,206.14999999999998,6580503.82379032,1466267.38845405,0.0,4666854141724.655,0
cost_conventional,62.699999999999996,71.8305,100.06700000000001,114.0,73.7,21.6,43.050000000000004,12.100000000000001,577.5,217.0,32709.3643550685,3245437.93067113,10143346013993.475,0,0
cost_conventional,66.0,64.98949999999999,86.4215,132.0,63.65,22.799999999999997,45.1,11.0,605.0,195.3,1861067.0738966,5688149.83655852,10437002236425.451,0,0
co2_conventional,66.0,64.98949999999999,86.4215,132.0,63.65,22.799999999999997,45.1,11.0,605.0,195.3,6717102.61072332,1332763.88726231,0.0,4553142288291.405,0
co2_conventional,62.699999999999996,71.8305,100.06700000000001,114.0,73.7,21.6,43.050000000000004,12.100000000000001,577.5,217.0,6672658.20406288,1376201.19758389,0.0,4427372363568.947,0
cost_conventional,72.60000000000001,61.568999999999996,90.97,126.0,67.0,26.400000000000002,45.1,9.9,605.0,195.3,1223031.80534864,6128983.97147997,11030260929282.535,0,0
cost_conventional,69.3,68.41,100.06700000000001,114.0,73.7,26.400000000000002,36.9,11.0,550.0,217.0,32709.3643550685,6878199.15089974,10807140024656.744,0,0
co2_conventional,72.60000000000001,61.568999999999996,90.97,126.0,67.0,26.400000000000002,45.1,9.9,605.0,195.3,6797442.43497149,1254244.5382763,0.0,4813766603679.538,0
co2_conventional,69.3,68.41,100.06700000000001,114.0,73.7,26.400000000000002,36.9,11.0,550.0,217.0,6691419.78987694,1357864.74342991,0.0,4683630288744.036,0
cost_conventional,72.60000000000001,68.41,86.4215,120.0,73.7,26.400000000000002,41,11.55,550.0,206.14999999999998,1800059.95917365,5730301.1406771,11137346964380.23,0,0
cost_conventional,66.0,64.98949999999999,86.4215,114.0,70.35000000000001,24,43.050000000000004,12.100000000000001,577.5,195.3,1217001.79338977,6133150.25387295,10328027835346.723,0,0
co2_conventional,72.60000000000001,68.41,86.4215,120.0,73.7,26.400000000000002,41,11.55,550.0,206.14999999999998,6742291.03900446,1308146.22087924,0.0,4731815731396.425,0
co2_conventional,66.0,64.98949999999999,86.4215,114.0,70.35000000000001,24,43.050000000000004,12.100000000000001,577.5,195.3,6701644.15206459,1347872.06208806,0.0,4629057327366.836,0
cost_conventional,72.60000000000001,64.98949999999999,81.873,108.0,67.0,24.0,43.050000000000004,12.100000000000001,495.0,217.0,1681129.0704788,5812473.39355671,10900616853257.377,0,0
cost_conventional,62.699999999999996,68.41,95.5185,120.0,73.7,21.6,45.1,11.0,577.5,227.85000000000002,434186.331380618,3574880.89934545,10161842199859.273,0,0
co2_conventional,72.60000000000001,64.98949999999999,81.873,108.0,67.0,24.0,43.050000000000004,12.100000000000001,495.0,217.0,6816410.87853918,1235705.91370061,0.0,4418419564959.379,0
co2_conventional,62.699999999999996,68.41,95.5185,120.0,73.7,21.6,45.1,11.0,577.5,227.85000000000002,6730171.29488814,1319991.33538871,0.0,4389321757857.307,0
cost_conventional,72.60000000000001,61.568999999999996,100.06700000000001,120.0,63.65,22.799999999999997,36.9,11.55,522.5,227.85000000000002,32709.3643550706,6878199.15089974,10983392511656.283,0,0
cost_conventional,62.699999999999996,75.251,90.97,120.0,63.65,25.200000000000003,43.050000000000004,12.100000000000001,550.0,227.85000000000002,1447782.2935678,1844385.2430242,10187348713849.975,0,0
co2_conventional,72.60000000000001,61.568999999999996,100.06700000000001,120.0,63.65,22.799999999999997,36.9,11.55,522.5,227.85000000000002,6663528.28306977,1385124.23742598,0.0,4325661647408.4023,0
co2_conventional,62.699999999999996,75.251,90.97,120.0,63.65,25.200000000000003,43.050000000000004,12.100000000000001,550.0,227.85000000000002,6744057.55767034,1306419.73097322,0.0,4676847921207.763,0
cost_conventional,72.60000000000001,75.251,81.873,126.0,73.7,22.799999999999997,38.949999999999996,10.45,522.5,227.85000000000002,2867820.73796029,2775509.75260363,11243531259171.658,0,0
cost_conventional,72.60000000000001,68.41,86.4215,114.0,67.0,24,36.9,9.9,550.0,238.70000000000002,1543571.80422769,5907515.06516833,11087603352830.916,0,0
co2_conventional,72.60000000000001,75.251,81.873,126.0,73.7,22.799999999999997,38.949999999999996,10.45,522.5,227.85000000000002,6726188.76012171,1323883.62716432,0.0,4282682461503.8896,0
co2_conventional,72.60000000000001,68.41,86.4215,114.0,67.0,24,36.9,9.9,550.0,238.70000000000002,6689915.98742955,1359334.47018469,0.0,4426143591658.078,0
cost_conventional,62.699999999999996,64.98949999999999,81.873,114.0,63.65,26.400000000000002,41,10.45,577.5,195.3,1694323.19886463,3520786.30642923,9925221326189.65,0,0
cost_conventional,59.4,61.568999999999996,100.06700000000001,120.0,67.0,21.6,45.1,11.55,577.5,206.14999999999998,32709.3643550685,6498978.6217566,9631680932520.674,0,0
co2_conventional,62.699999999999996,64.98949999999999,81.873,114.0,63.65,26.400000000000002,41,10.45,577.5,195.3,6737811.36241082,1312524.38940391,0.0,4743958473508.644,0
co2_conventional,59.4,61.568999999999996,100.06700000000001,120.0,67.0,21.6,45.1,11.55,577.5,206.14999999999998,6718722.76838952,1331180.44186154,0.0,4407161201541.62,0
cost_conventional,59.4,64.98949999999999,100.06700000000001,132.0,70.35000000000001,21.6,38.949999999999996,12.100000000000001,577.5,206.14999999999998,295530.595179602,4146826.6903156,9864920628192.836,0,0
cost_conventional,59.4,71.8305,100.06700000000001,120.0,73.7,22.799999999999997,41.0,12.100000000000001,605.0,195.3,32709.3643550685,3087669.06005945,9830196552818.21,0,0
co2_conventional,59.4,64.98949999999999,100.06700000000001,132.0,70.35000000000001,21.6,38.949999999999996,12.100000000000001,577.5,206.14999999999998,6610136.90816931,1437305.78048864,0.0,4395646584830.2896,0
co2_conventional,59.4,71.8305,100.06700000000001,120.0,73.7,22.799999999999997,41.0,12.100000000000001,605.0,195.3,6628888.69228901,1418978.9059257,0.0,4582832099960.9795,0
cost_conventional,69.3,75.251,95.5185,132.0,73.7,25.200000000000003,41,10.45,605.0,217.0,1583440.48736492,2538587.63031411,11123197405575.506,0,0
cost_conventional,62.699999999999996,64.98949999999999,100.06700000000001,132.0,73.7,25.200000000000003,45.1,10.45,577.5,227.85000000000002,32709.3643550685,6763779.58187312,10233032112393.404,0,0
co2_conventional,62.699999999999996,64.98949999999999,100.06700000000001,132.0,73.7,25.200000000000003,45.1,10.45,577.5,227.85000000000002,6798949.70732717,1252771.42024025,0.0,4677991739966.435,0
co2_conventional,69.3,75.251,95.5185,132.0,73.7,25.200000000000003,41,10.45,605.0,217.0,6694287.51473635,1355062.00031789,0.0,4721652813936.836,0
cost_conventional,66.0,64.98949999999999,81.873,120.0,67.0,24.0,41,11.0,495.0,238.70000000000002,1939238.58769069,5634139.23031516,10308423438257.99,0,0
cost_conventional,66.0,64.98949999999999,81.873,132.0,70.35000000000001,25.200000000000003,45.1,9.9,495.0,227.85000000000002,2239921.1234901,5426390.32976178,10374741062445.281,0,0
co2_conventional,66.0,64.98949999999999,81.873,120.0,67.0,24.0,41,11.0,495.0,238.70000000000002,6809771.6323707,1242194.71662973,0.0,4360105762469.203,0
co2_conventional,66.0,64.98949999999999,81.873,132.0,70.35000000000001,25.200000000000003,45.1,9.9,495.0,227.85000000000002,6957822.42549575,1097498.7081205,0.0,4424854987356.112,0
cost_conventional,69.3,71.8305,95.5185,132.0,67.0,21.6,36.9,11.0,577.5,238.70000000000002,1432479.66469369,3893105.14966704,11065145582619.342,0,0
cost_conventional,69.3,75.251,90.97,114.0,70.35000000000001,21.6,38.949999999999996,11.55,550.0,206.14999999999998,1332611.83211183,2367913.42321367,10932599606557.742,0,0
co2_conventional,69.3,71.8305,95.5185,132.0,67.0,21.6,36.9,11.0,577.5,238.70000000000002,6599661.44000353,1447543.87782577,0.0,4342059243640.3354,0
co2_conventional,69.3,75.251,90.97,114.0,70.35000000000001,21.6,38.949999999999996,11.55,550.0,206.14999999999998,6650864.28322588,1397501.27499864,0.0,4295402951422.451,0
cost_conventional,62.699999999999996,71.8305,95.5185,120.0,73.7,21.6,36.9,11.55,495.0,238.70000000000002,915754.458173792,2545479.26968903,10208129393115.205,0,0
cost_conventional,66.0,75.251,100.06700000000001,132.0,67.0,24.0,36.9,12.100000000000001,550.0,195.3,1196886.67534648,2405013.77295817,10775111252392.244,0,0
co2_conventional,62.699999999999996,71.8305,95.5185,120.0,73.7,21.6,36.9,11.55,495.0,238.70000000000002,6671727.34922489,1377110.95954271,0.0,4151854506068.8594,0
co2_conventional,66.0,75.251,100.06700000000001,132.0,67.0,24.0,36.9,12.100000000000001,550.0,195.3,6630551.84217078,1417353.44249949,0.0,4516961638955.219,0
cost_conventional,72.60000000000001,61.568999999999996,100.06700000000001,108.0,67.0,26.400000000000002,41,11.0,577.5,195.3,32709.3643550706,6878199.15089974,10846004209918.805,0,0
cost_conventional,66.0,71.8305,100.06700000000001,132.0,73.7,21.6,45.1,9.9,577.5,238.70000000000002,1057325.34271826,3054432.71429046,10740990137825.115,0,0
co2_conventional,66.0,71.8305,100.06700000000001,132.0,73.7,21.6,45.1,9.9,577.5,238.70000000000002,6762407.93886852,1288485.16366727,0.0,4338154251948.044,0
co2_conventional,72.60000000000001,61.568999999999996,100.06700000000001,108.0,67.0,26.400000000000002,41,11.0,577.5,195.3,6726946.7948416,1323142.76927383,0.0,4772047206127.2,0
cost_conventional,72.60000000000001,61.568999999999996,100.06700000000001,120.0,70.35000000000001,26.400000000000002,36.9,12.100000000000001,577.5,195.3,32709.3643550706,6878199.15089974,10996682037105.217,0,0
cost_conventional,66.0,75.251,95.5185,126.0,60.300000000000004,25.200000000000003,38.949999999999996,10.45,577.5,238.70000000000002,1334912.59645275,2233688.43472939,10668737084445.168,0,0
co2_conventional,72.60000000000001,61.568999999999996,100.06700000000001,120.0,70.35000000000001,26.400000000000002,36.9,12.100000000000001,577.5,195.3,6635102.08949213,1412906.30235771,0.0,4801901706108.283,0
co2_conventional,66.0,75.251,95.5185,126.0,60.300000000000004,25.200000000000003,38.949999999999996,10.45,577.5,238.70000000000002,6692179.257041,1357122.48555399,0.0,4645919999734.044,0
cost_conventional,72.60000000000001,71.8305,95.5185,132.0,70.35000000000001,22.799999999999997,45.1,10.45,577.5,238.70000000000002,1450096.74218225,5972099.26630083,11413509113070.758,0,0
cost_conventional,59.4,68.41,95.5185,114.0,63.65,22.799999999999997,36.9,11.0,495.0,217.0,32709.3643550685,3308951.95692676,9685684344886.643,0,0
co2_conventional,72.60000000000001,71.8305,95.5185,132.0,70.35000000000001,22.799999999999997,45.1,10.45,577.5,238.70000000000002,6761568.46442096,1289305.61588669,0.0,4472001334015.823,0
co2_conventional,59.4,68.41,95.5185,114.0,63.65,22.799999999999997,36.9,11.0,495.0,217.0,6707916.73651929,1341741.61243308,0.0,4219678419949.6665,0
cost_conventional,69.3,61.568999999999996,100.06700000000001,108.0,63.65,24,38.949999999999996,11.0,522.5,227.85000000000002,32709.3643550706,6878199.15089974,10501408922037.137,0,0
cost_conventional,72.60000000000001,61.568999999999996,95.5185,108.0,70.35000000000001,22.799999999999997,36.9,12.100000000000001,577.5,238.70000000000002,32709.3643550706,6878199.15089974,10851520451485.062,0,0
co2_conventional,69.3,61.568999999999996,100.06700000000001,108.0,63.65,24,38.949999999999996,11.0,522.5,227.85000000000002,6725214.85009196,1324835.46869773,0.0,4416527392592.37,0
co2_conventional,72.60000000000001,61.568999999999996,95.5185,108.0,70.35000000000001,22.799999999999997,36.9,12.100000000000001,577.5,238.70000000000002,6583981.56224366,1462868.45446515,0.0,4503384512520.452,0
cost_conventional,69.3,75.251,81.873,132.0,73.7,24,41.0,11.55,577.5,217.0,2737764.70764592,2102183.2561479,10904718621931.69,0,0
cost_conventional,69.3,75.251,100.06700000000001,126.0,63.65,25.200000000000003,43.050000000000004,12.100000000000001,605.0,227.85000000000002,917229.655911507,2945024.40842964,11102632257907.797,0,0
co2_conventional,69.3,75.251,81.873,132.0,73.7,24,41.0,11.55,577.5,217.0,6683565.87110552,1365540.69486111,0.0,4598484876559.68,0
co2_conventional,69.3,75.251,100.06700000000001,126.0,63.65,25.200000000000003,43.050000000000004,12.100000000000001,605.0,227.85000000000002,6687836.86737573,1361366.47802909,0.0,4823363451432.802,0
cost_conventional,66.0,68.41,100.06700000000001,126.0,63.65,25.200000000000003,43.050000000000004,9.9,522.5,195.3,32709.3643550685,6012873.72119947,10595850224593.629,0,0
cost_conventional,59.4,71.8305,95.5185,108.0,60.300000000000004,22.799999999999997,36.9,9.9,577.5,206.14999999999998,32709.3643550685,2789983.24264402,9648860517080.314,0,0
co2_conventional,66.0,68.41,100.06700000000001,126.0,63.65,25.200000000000003,43.050000000000004,9.9,522.5,195.3,6861363.98902685,1191771.42662125,0.0,4473730390029.528,0
co2_conventional,59.4,71.8305,95.5185,108.0,60.300000000000004,22.799999999999997,36.9,9.9,577.5,206.14999999999998,6649740.65786273,1398599.43936288,0.0,4377762319548.491,0
cost_conventional,69.3,64.98949999999999,95.5185,126.0,60.300000000000004,25.200000000000003,38.949999999999996,11.55,522.5,238.70000000000002,648217.126680912,6512158.38888239,10815346306191.65,0,0
cost_conventional,72.60000000000001,75.251,95.5185,114.0,70.35000000000001,22.799999999999997,38.949999999999996,9.9,522.5,238.70000000000002,171418.73956854,4616941.70480614,11350363303160.629,0,0
co2_conventional,69.3,64.98949999999999,95.5185,126.0,60.300000000000004,25.200000000000003,38.949999999999996,11.55,522.5,238.70000000000002,6724925.04176678,1325118.71005701,0.0,4555481803855.714,0
co2_conventional,72.60000000000001,75.251,95.5185,114.0,70.35000000000001,22.799999999999997,38.949999999999996,9.9,522.5,238.70000000000002,6737482.80943275,1312845.49747437,0.0,4259710840997.173,0
cost_conventional,72.60000000000001,75.251,100.06700000000001,114.0,73.7,21.6,36.9,10.45,577.5,195.3,32709.3643550685,4803293.70123168,11357359303423.533,0,0
